ID Skill Element,Skill Element,ID Year,Year,LV Value,RCA,CIP,ID CIP,Slug CIP
"2.B.1.f","Service Orientation",2013,"2013",2.9150000000000005,0.72950560293841,"Engineering","14","engineering"
"2.B.2.i","Complex Problem Solving",2013,"2013",4.083333333333333,1.005008781457747,"Engineering","14","engineering"
"2.B.3.a","Operations Analysis",2013,"2013",3.7533333333333334,1.9500696451187105,"Engineering","14","engineering"
"2.B.3.b","Technology Design",2013,"2013",2.4150000000000005,1.7959581135807705,"Engineering","14","engineering"
"2.B.3.c","Equipment Selection",2013,"2013",2.0416666666666665,1.7429793326967453,"Engineering","14","engineering"
"2.B.3.d","Installation",2013,"2013",0.6433333333333334,1.4145141655117481,"Engineering","14","engineering"
"2.B.3.e","Programming",2013,"2013",1.9366666666666668,2.15014530714334,"Engineering","14","engineering"
"2.B.3.g","Operation Monitoring",2013,"2013",3.043333333333333,1.1286893643202223,"Engineering","14","engineering"
"2.B.3.h","Operation and Control",2013,"2013",1.3933333333333333,0.6486016415559743,"Engineering","14","engineering"
"2.B.3.j","Equipment Maintenance",2013,"2013",1.3333333333333333,1.6184736018570258,"Engineering","14","engineering"
"2.B.3.k","Troubleshooting",2013,"2013",2.853333333333333,1.771918772032728,"Engineering","14","engineering"
"2.B.3.l","Repairing",2013,"2013",1.2683333333333333,1.7080562855483543,"Engineering","14","engineering"
"2.B.3.m","Quality Control Analysis",2013,"2013",3.311666666666666,1.2142157047852182,"Engineering","14","engineering"
"2.B.4.e","Judgment and Decision Making",2013,"2013",3.893333333333333,0.9748184950514488,"Engineering","14","engineering"
"2.B.4.g","Systems Analysis",2013,"2013",3.6299999999999994,1.1021538864567806,"Engineering","14","engineering"
"2.B.4.h","Systems Evaluation",2013,"2013",3.978333333333333,1.1160494799155858,"Engineering","14","engineering"
"2.B.5.a","Time Management",2013,"2013",3.436666666666667,0.8657134553019457,"Engineering","14","engineering"
"2.B.5.b","Management of Financial Resources",2013,"2013",2.2916666666666665,0.8251902501877015,"Engineering","14","engineering"
"2.B.5.c","Management of Material Resources",2013,"2013",2.5416666666666665,0.9063668866143579,"Engineering","14","engineering"
"2.B.5.d","Management of Personnel Resources",2013,"2013",3.2100000000000004,0.8938923612761628,"Engineering","14","engineering"
"2.A.1.a","Reading Comprehension",2012,"2012",4.297600000000002,0.7521379830463221,"Engineering","14","engineering"
"2.A.1.b","Active Listening",2012,"2012",3.7648,0.7230929187003882,"Engineering","14","engineering"
"2.A.1.c","Writing",2012,"2012",3.75,0.7309527932913765,"Engineering","14","engineering"
"2.A.1.d","Speaking",2012,"2012",3.63,0.7268151146988163,"Engineering","14","engineering"
"2.A.1.e","Mathematics",2012,"2012",4.157599999999999,1.3767496090648514,"Engineering","14","engineering"
"2.A.1.f","Science",2012,"2012",3.277599999999999,0.9577270085838449,"Engineering","14","engineering"
"2.A.2.a","Critical Thinking",2012,"2012",4.302400000000002,0.8588860916022719,"Engineering","14","engineering"
"2.A.2.b","Active Learning",2012,"2012",3.822399999999999,0.7718124512297767,"Engineering","14","engineering"
"2.A.2.c","Learning Strategies",2012,"2012",3.1447999999999996,0.7570872255883244,"Engineering","14","engineering"
"2.A.2.d","Monitoring",2012,"2012",3.8848000000000003,0.8151092631151015,"Engineering","14","engineering"
"2.B.1.a","Social Perceptiveness",2012,"2012",3.087600000000001,0.7056501442811751,"Engineering","14","engineering"
"2.B.1.b","Coordination",2012,"2012",3.38,0.8652543692565106,"Engineering","14","engineering"
"2.B.1.c","Persuasion",2012,"2012",3.192399999999999,0.9205031578361869,"Engineering","14","engineering"
"2.B.1.d","Negotiation",2012,"2012",2.8948,0.9933638137815762,"Engineering","14","engineering"
"2.B.1.e","Instructing",2012,"2012",3.212399999999999,0.7602939238434854,"Engineering","14","engineering"
"2.B.1.f","Service Orientation",2012,"2012",2.8323999999999994,0.6960958437302969,"Engineering","14","engineering"
"2.B.2.i","Complex Problem Solving",2012,"2012",4.057600000000002,0.8954122092635775,"Engineering","14","engineering"
"2.B.3.a","Operations Analysis",2012,"2012",3.47,1.7781346562928624,"Engineering","14","engineering"
"2.B.3.b","Technology Design",2012,"2012",3.1752,2.9399417566331176,"Engineering","14","engineering"
"2.B.3.c","Equipment Selection",2012,"2012",1.2176000000000002,1.8026342852548602,"Engineering","14","engineering"
"2.B.3.d","Installation",2012,"2012",0.49,5.094340720054792,"Engineering","14","engineering"
"2.B.3.e","Programming",2012,"2012",1.9223999999999994,1.608989245367493,"Engineering","14","engineering"
"2.B.3.g","Operation Monitoring",2012,"2012",3.14,1.430475334701857,"Engineering","14","engineering"
"2.B.3.h","Operation and Control",2012,"2012",2.5676000000000005,3.0582700828245946,"Engineering","14","engineering"
"2.B.3.j","Equipment Maintenance",2012,"2012",0.2152,0.8347067112217269,"Engineering","14","engineering"
"2.B.3.k","Troubleshooting",2012,"2012",2.0975999999999995,1.8735516059869743,"Engineering","14","engineering"
"2.B.3.l","Repairing",2012,"2012",0.09,0.37017479833931016,"Engineering","14","engineering"
"2.B.3.m","Quality Control Analysis",2012,"2012",3.2752,1.5581839038911636,"Engineering","14","engineering"
"2.B.4.e","Judgment and Decision Making",2012,"2012",4.01,0.9408322667012099,"Engineering","14","engineering"
"2.B.4.g","Systems Analysis",2012,"2012",3.802399999999999,1.0921027864231814,"Engineering","14","engineering"
"2.B.4.h","Systems Evaluation",2012,"2012",3.677600000000001,1.0881975972953344,"Engineering","14","engineering"
"2.B.5.a","Time Management",2012,"2012",3.51,0.858718519109616,"Engineering","14","engineering"
"2.B.5.b","Management of Financial Resources",2012,"2012",1.9728000000000006,1.3637205258032055,"Engineering","14","engineering"
"2.B.5.c","Management of Material Resources",2012,"2012",2.2076000000000007,1.3207067450742072,"Engineering","14","engineering"
"2.B.5.d","Management of Personnel Resources",2012,"2012",3.13,0.8725178820060776,"Engineering","14","engineering"
"2.A.1.a","Reading Comprehension",2011,"2011",4.336666666666666,0.8859886006791768,"Engineering","14","engineering"
"2.A.1.b","Active Listening",2011,"2011",3.953333333333333,0.8343676880103184,"Engineering","14","engineering"
"2.A.1.c","Writing",2011,"2011",3.9966666666666666,0.8793554906387314,"Engineering","14","engineering"
"2.A.1.d","Speaking",2011,"2011",3.92,0.9080081521379626,"Engineering","14","engineering"
"2.A.1.e","Mathematics",2011,"2011",3.25,1.0405820669027208,"Engineering","14","engineering"
"2.A.1.f","Science",2011,"2011",2.8333333333333335,0.8549979700842703,"Engineering","14","engineering"
"2.A.2.a","Critical Thinking",2011,"2011",3.9599999999999995,0.9065962493487412,"Engineering","14","engineering"
"2.A.2.b","Active Learning",2011,"2011",3.83,0.8639579544807471,"Engineering","14","engineering"
"2.A.2.c","Learning Strategies",2011,"2011",3.4599999999999995,0.9093510927170028,"Engineering","14","engineering"
"2.A.2.d","Monitoring",2011,"2011",4.046666666666667,0.9588063336684634,"Engineering","14","engineering"
"2.B.1.a","Social Perceptiveness",2011,"2011",3.793333333333333,0.8799391070789709,"Engineering","14","engineering"
"2.B.1.b","Coordination",2011,"2011",4.04,0.8815378773927863,"Engineering","14","engineering"
"2.B.1.c","Persuasion",2011,"2011",3.3800000000000003,0.9056011169672337,"Engineering","14","engineering"
"2.B.1.d","Negotiation",2011,"2011",3.4599999999999995,0.9082578386065787,"Engineering","14","engineering"
"2.B.1.e","Instructing",2011,"2011",3.42,0.907884333427968,"Engineering","14","engineering"
"2.B.1.f","Service Orientation",2011,"2011",3.3333333333333335,0.8211324706773975,"Engineering","14","engineering"
"2.B.2.i","Complex Problem Solving",2011,"2011",3.706666666666667,0.903997672309994,"Engineering","14","engineering"
"2.B.3.a","Operations Analysis",2011,"2011",1.7933333333333332,1.083790762994871,"Engineering","14","engineering"
"2.B.3.b","Technology Design",2011,"2011",1.2933333333333332,1.1765592895558552,"Engineering","14","engineering"
"2.B.3.c","Equipment Selection",2011,"2011",0.8733333333333334,4.676270460034265,"Engineering","14","engineering"
"2.B.3.d","Installation",2011,"2011",0,0,"Engineering","14","engineering"
"2.B.3.e","Programming",2011,"2011",1.25,1.0470271637161783,"Engineering","14","engineering"
"2.B.3.g","Operation Monitoring",2011,"2011",2.2466666666666666,1.347881363019184,"Engineering","14","engineering"
"2.B.3.h","Operation and Control",2011,"2011",0.96,4.480226808436282,"Engineering","14","engineering"
"2.B.3.j","Equipment Maintenance",2011,"2011",0.9166666666666666,6.13046220864965,"Engineering","14","engineering"
"2.B.3.k","Troubleshooting",2011,"2011",1.2933333333333332,2.9539857337401467,"Engineering","14","engineering"
"2.B.3.l","Repairing",2011,"2011",1.1666666666666667,3.873961910498285,"Engineering","14","engineering"
"2.B.3.m","Quality Control Analysis",2011,"2011",1.5466666666666666,1.8316505210847411,"Engineering","14","engineering"
"2.B.4.e","Judgment and Decision Making",2011,"2011",3.5400000000000005,0.9203730633734802,"Engineering","14","engineering"
"2.B.4.g","Systems Analysis",2011,"2011",3.4599999999999995,0.993050569851009,"Engineering","14","engineering"
"2.B.4.h","Systems Evaluation",2011,"2011",3.5833333333333335,0.9748295511573737,"Engineering","14","engineering"
"2.B.5.a","Time Management",2011,"2011",3.793333333333333,0.9322867636514215,"Engineering","14","engineering"
"2.B.5.b","Management of Financial Resources",2011,"2011",2.9966666666666666,1.2025282520629486,"Engineering","14","engineering"
"2.B.5.c","Management of Material Resources",2011,"2011",3.0033333333333334,1.0427814271664209,"Engineering","14","engineering"
"2.B.5.d","Management of Personnel Resources",2011,"2011",3.793333333333333,0.9681691717221281,"Engineering","14","engineering"
