ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Industry Group,CIP2,ID CIP2
"5616","Investigation & security services",2015,"2015","true","true",8836,2307.7500263848938,63334.886487098236,18247.887833712437,0.0023703789548120352,422,"investigation-security-services","Engineering","14"
"6213ZM","Offices of other health practitioners",2015,"2015","true","true",1862,1059.4041721428937,63330.63426423201,40442.09197491481,0.0004995071993956553,86,"offices-of-other-health-practitioners","Engineering","14"
"5321","Automotive equipment rental & leasing",2016,"2016","true","true",2126,1132.0174200996803,63137.21260583255,40046.49208741648,0.0005521877126546048,94,"automotive-equipment-rental-leasing","Engineering","14"
"51111","Newspaper publishers",2014,"2014","true","true",1994,1096.3119759004576,63088.75677031093,39489.92977217952,0.0005528958265515327,97,"newspaper-publishers","Engineering","14"
"4412","Other motor vehicle dealers",2014,"2014","true","true",1225,859.2921631996966,62925.30612244898,34509.77626293031,0.0003396676968533739,64,"other-motor-vehicle-dealers","Engineering","14"
"45322","Gift, novelty, & souvenir shops",2016,"2016","true","true",888,731.6104027684062,62923.67454954955,42627.96726523821,0.00023064096370521592,46,"gift-novelty-souvenir-shops","Engineering","14"
"51111","Newspaper publishers",2015,"2015","true","true",2499,1227.3091453664745,62895.54301720688,37858.002325876834,0.000670391241294169,109,"newspaper-publishers","Engineering","14"
"7211","Traveler accommodation",2020,"2020","true","true",12566,2752.0408556955135,62810.26134012415,16549.52968229302,0.0028162233830359633,531,"traveler-accommodation","Engineering","14"
"8111Z","Automotive repair & maintenance",2020,"2020","true","true",8245,2229.2460704481155,62802.98350515464,17005.88237046762,0.0018478244304577047,350,"automotive-repair-maintenance","Engineering","14"
"611M3","Other schools & instruction and educational support services",2019,"2019","true","true",11837,2671.02622226824,62641.26991636394,16533.13575035636,0.0027498240851323423,609,"other-schools-instruction-and-educational-support-services","Engineering","14"
"45221","Department stores",2019,"2019","true","true",4983,1733.05707083142,62564.15151515151,24949.512014684242,0.001157588359906603,224,"department-stores","Engineering","14"
"4523","General merchandise stores, including warehouse clubs and supercenters",2018,"2018","true","true",11335,2613.7773212027255,62525.36400529334,16317.078485277352,0.0027271189666252128,507,"general-merchandise-stores-including-warehouse-clubs-and-supercenters","Engineering","14"
"611M3","Other schools & instruction and educational support services",2017,"2017","true","true",11427,2624.360881040142,62523.17563665004,15575.330647695615,0.0028541676917808612,568,"other-schools-instruction-and-educational-support-services","Engineering","14"
"45114","Musical instrument & supplies stores",2020,"2020","true","true",507,552.8126794605027,62480.258382643,44409.37232652724,0.00011362607474130459,24,"musical-instrument-supplies-stores","Engineering","14"
"4441Z","Building material & supplies dealers",2017,"2017","true","true",10998,2574.630736377443,62431.640389161665,16736.64175054611,0.002747014638505812,532,"building-material-supplies-dealers","Engineering","14"
"8129","Other personal services",2019,"2019","true","true",3104,1367.826597003929,62394.7074742268,34413.585809392585,0.0007210825344471394,148,"other-personal-services","Engineering","14"
"6231","Nursing Care Facilities",2019,"2019","true","true",5621,1840.6587265196765,62329.02757516456,25016.36124152376,0.0013058005560977355,289,"nursing-care-facilities","Engineering","14"
"532M","Other consumer goods rental (Legacy)",2014,"2014","true","true",604,603.3818823024467,62298.84768211921,37611.198896856644,0.00016747697053015335,31,"other-consumer-goods-rental-legacy","Engineering","14"
"491","Postal Service",2016,"2016","true","true",6580,1991.4873759310512,62232.6914893617,8231.726599394162,0.0017090287625904513,323,"postal-service","Engineering","14"
"812112","Beauty salons",2020,"2020","true","true",1362,906.069094574468,62172.2812041116,58689.69720902516,0.0003052440114352206,55,"beauty-salons","Engineering","14"
"491","Postal Service",2014,"2014","true","true",5821,1873.1143139592039,62167.50919086068,8233.086909975722,0.001614045439496726,302,"postal-service","Engineering","14"
"484","Truck transportation",2014,"2014","true","true",9454,2387.0828505884633,62121.7982864396,14124.259054321685,0.002621402780450446,376,"truck-transportation","Engineering","14"
"45322","Gift, novelty, & souvenir shops",2017,"2017","true","true",688,643.9734095518545,62094.351744186046,54025.43630798198,0.00017184452366721207,41,"gift-novelty-souvenir-shops","Engineering","14"
"4452","Specialty food stores",2018,"2018","true","true",1439,931.3287412455026,62008.521195274494,72957.84489592044,0.0003462129857056622,69,"specialty-food-stores","Engineering","14"
"6231","Nursing Care Facilities",2020,"2020","true","true",5680,1850.2934243463915,61909.79419014085,22749.460587424892,0.0012729706203759568,283,"nursing-care-facilities","Engineering","14"
"5617Z","Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2019,"2019","true","true",7779,2165.33546684256,61838.13137935467,20647.170360658656,0.0018071201789511269,346,"services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction","Engineering","14"
"4529","Miscellaneous general merchandise stores",2017,"2017","true","true",2735,1283.953452411974,61777.98098720292,30953.159182194253,0.0006831319363805597,136,"miscellaneous-general-merchandise-stores","Engineering","14"
"812112","Beauty salons",2018,"2018","true","true",1307,887.5863194264921,61747.54475899005,58431.38247752827,0.0003144547410127175,51,"beauty-salons","Engineering","14"
"611M3","Other schools & instruction and educational support services",2020,"2020","true","true",12393,2733.0326977910054,61727.42491729202,16342.830312088896,0.0027774515666054984,631,"other-schools-instruction-and-educational-support-services","Engineering","14"
"8123","Drycleaning & laundry services",2020,"2020","true","true",2614,1255.2311864707174,61707.609793420044,43560.305717595664,0.000585835422827949,113,"drycleaning-laundry-services","Engineering","14"
"7211","Traveler accommodation",2019,"2019","true","true",13102,2810.116095731227,61448.49160433521,17089.049465753465,0.0030436930948216563,545,"traveler-accommodation","Engineering","14"
"713Z","Amusement & Recreation",2020,"2020","true","true",19048,3388.2195472820626,61433.006352372955,13151.993327018612,0.004268933869176272,896,"amusement-recreation","Engineering","14"
"32199M","Prefabricated wood buildings & mobile homes",2018,"2018","true","true",496,546.7828141285562,61418.1370967742,58901.74426969696,0.00011933401036136793,22,"prefabricated-wood-buildings-mobile-homes","Engineering","14"
"4529","Miscellaneous general merchandise stores",2016,"2016","true","true",2697,1275.0026065022205,61357.58138672599,32309.07963412882,0.0007004940080100984,130,"miscellaneous-general-merchandise-stores","Engineering","14"
"4413","Automotive parts, accessories, & tire stores  ",2016,"2016","true","true",3036,1352.760645193834,61352.51317523057,26441.03440083586,0.0007885427542894544,156,"automotive-parts-accessories-tire-stores","Engineering","14"
"5616","Investigation & security services",2014,"2014","true","true",8560,2271.4229039798915,61318.69976635514,17301.619427651018,0.0023735146816856166,395,"investigation-security-services","Engineering","14"
"611M3","Other schools & instruction and educational support services",2015,"2015","true","true",10551,2521.7674498884335,61232.56421192304,15079.93021469029,0.0028304513753080337,517,"other-schools-instruction-and-educational-support-services","Engineering","14"
"111","Farming",2016,"2016","true","true",5647,1844.9089755304449,61133.26137772269,23068.875362026338,0.0014666999122109846,337,"farming","Engineering","14"
"442","Furniture & home furnishings stores",2014,"2014","true","true",3551,1463.0003715086755,61086.05237961138,28930.106490358725,0.0009846204012459842,164,"furniture-home-furnishings-stores","Engineering","14"
"4542","Vending machine operators",2014,"2014","true","true",319,438.4999941021283,61004.09404388715,47286.08800405082,0.0000884522410581439,15,"vending-machine-operators","Engineering","14"
"115","Support activities for agriculture & forestry",2018,"2018","true","true",911,741.0245325196933,60931.42041712404,30798.882129994006,0.00021918000693388345,46,"support-activities-for-agriculture-forestry","Engineering","14"
"6242","Community food & housing, & emergency services ",2018,"2018","true","true",978,767.7904834798437,60923.33537832311,62189.54779855167,0.00023529972204318112,53,"community-food-housing-emergency-services","Engineering","14"
"491","Postal Service",2015,"2015","true","true",6223,1936.7113897658219,60892.76554716375,7617.218315430149,0.0016694056400854795,303,"postal-service","Engineering","14"
"7115","Independent artists, writers, and performers",2019,"2019","true","true",3636,1480.4077221230032,60881.60093509351,33930.0576183494,0.0008446701337789302,156,"independent-artists-writers-and-performers","Engineering","14"
"7115","Independent artists, writers, and performers",2020,"2020","true","true",2848,1310.2090017164767,60869.82584269663,33454.81952397732,0.000638278226554705,131,"independent-artists-writers-and-performers","Engineering","14"
"5617Z","Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2020,"2020","true","true",8299,2236.5338878334815,60857.06000722979,18888.52813220287,0.00185992661593311,339,"services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction","Engineering","14"
"111","Farming",2018,"2018","true","true",6188,1931.2596459746003,60656.58791208791,22902.31809358893,0.0014887880163631949,363,"farming","Engineering","14"
"712","Museums, art galleries, historical sites, & similar institutions",2019,"2019","true","true",3408,1433.2420230507428,60626.70950704225,20006.1575672436,0.0007917040197795913,188,"museums-art-galleries-historical-sites-similar-institutions","Engineering","14"
"4453","Beer, wine, & liquor stores ",2020,"2020","true","true",2102,1125.6102394579063,60611.30114176974,39904.071455708356,0.00047108877535744035,91,"beer-wine-liquor-stores","Engineering","14"
"7211","Traveler accommodation",2018,"2018","true","true",13086,2808.398063623492,60610.45262112181,16289.511398205506,0.0031483968943323806,553,"traveler-accommodation","Engineering","14"
"4441Z","Building material & supplies dealers",2015,"2015","true","true",9603,2405.820235077179,60596.944288243256,15601.74940537368,0.002576137290975552,468,"building-material-supplies-dealers","Engineering","14"
"4441Z","Building material & supplies dealers",2014,"2014","true","true",8532,2267.705150060431,60457.60853258322,16672.14538880617,0.0023657508486146827,428,"building-material-supplies-dealers","Engineering","14"
"4853","Taxi & limousine service",2020,"2020","true","true",8908,2317.137536579006,60322.603165693756,23604.170817763104,0.00199641237435018,355,"taxi-limousine-service","Engineering","14"
"7111","Performing arts companies",2019,"2019","true","true",1715,1016.7268565183075,60154.591253644314,33007.84609606304,0.0003984073925827462,79,"performing-arts-companies","Engineering","14"
"4413","Automotive parts, accessories, & tire stores  ",2015,"2015","true","true",3148,1377.4859792933426,60151.431702668364,26686.73185276269,0.0008444944488171444,150,"automotive-parts-accessories-tire-stores","Engineering","14"
"45211","Department stores & discount stores",2017,"2017","true","true",13677,2871.107511469995,60004.756233092055,14282.023479901085,0.0034161592299367144,596,"department-stores-discount-stores","Engineering","14"
"611M2","Business, technical & trade schools and training",2015,"2015","true","true",2148,1137.859214770097,59977.54934823091,42845.84250078646,0.0005762306467786614,105,"business-technical-trade-schools-and-training","Engineering","14"
"611M3","Other schools & instruction and educational support services",2016,"2016","true","true",10687,2537.9682313637104,59902.52821184617,14286.431113722849,0.002775743219727075,524,"other-schools-instruction-and-educational-support-services","Engineering","14"
"45221","Department stores",2018,"2018","true","true",5282,1784.2925636435498,59853.07894736842,24148.305599762396,0.0012708109732434384,231,"department-stores","Engineering","14"
"4441Z","Building material & supplies dealers",2016,"2016","true","true",10592,2526.6635164915197,59823.53587613293,15459.27417798207,0.002751068792303657,507,"building-material-supplies-dealers","Engineering","14"
"6231","Nursing Care Facilities",2015,"2015","true","true",4458,1639.222114059557,59627.94638851503,26028.962948242563,0.0011959200294875572,219,"nursing-care-facilities","Engineering","14"
"111","Farming",2015,"2015","true","true",5169,1765.102475612187,59609.3801508996,21055.56058874925,0.0013866555927369185,334,"farming","Engineering","14"
"442","Furniture & home furnishings stores",2015,"2015","true","true",3496,1451.6268477502158,59596.53318077803,25084.78638447745,0.0009378502519265364,168,"furniture-home-furnishings-stores","Engineering","14"
"45322","Gift, novelty, & souvenir shops",2014,"2014","true","true",894,734.0778053623374,59199.022371364656,39542.178468349666,0.00024788809876482963,46,"gift-novelty-souvenir-shops","Engineering","14"
"611M3","Other schools & instruction and educational support services",2014,"2014","true","true",10118,2469.4826152206783,59187.85412136786,15388.60789210036,0.002805516536132602,498,"other-schools-instruction-and-educational-support-services","Engineering","14"
"4413","Automotive parts, accessories, & tire stores  ",2014,"2014","true","true",3073,1360.9781163020107,58962.79043280182,26453.05354312883,0.0008520806795350351,149,"automotive-parts-accessories-tire-stores","Engineering","14"
"487","Scenic & sightseeing transportation",2016,"2016","true","true",280,410.82166889551644,58867.91071428572,48680.1578037729,0.00007272462819533835,16,"scenic-sightseeing-transportation","Engineering","14"
"7211","Traveler accommodation",2016,"2016","true","true",11019,2577.0856720343736,58713.25247300118,17924.052813912345,0.0028619738503015478,501,"traveler-accommodation","Engineering","14"
"6231","Nursing Care Facilities",2016,"2016","true","true",4703,1683.6623296755513,58668.66021688284,28348.779457148976,0.001221514022866701,242,"nursing-care-facilities","Engineering","14"
"8122","Funeral homes, & cemeteries & crematories ",2014,"2014","true","true",943,753.9266625831472,58614.60763520679,50191.47772222279,0.00026147480663896454,48,"funeral-homes-cemeteries-crematories","Engineering","14"
"44413","Hardware stores",2016,"2016","true","true",1811,1044.7952534478313,58553.40419657648,46958.95325518039,0.0004703725059348491,112,"hardware-stores","Engineering","14"
"45322","Gift, novelty, & souvenir shops",2019,"2019","true","true",794,691.805229602472,58487.18513853904,76024.41761381402,0.00018445216892752213,45,"gift-novelty-souvenir-shops","Engineering","14"
"6242","Community food & housing, & emergency services ",2020,"2020","true","true",926,747.1002735615374,58352.589632829375,60530.61795724179,0.0002075300694486155,56,"community-food-housing-emergency-services","Engineering","14"
"713Z","Amusement & Recreation",2019,"2019","true","true",18278,3319.0376500201364,58346.62627202101,12952.074639118458,0.004246116805613665,908,"amusement-recreation","Engineering","14"
"112","Animal production & aquaculture",2020,"2020","true","true",2387,1199.4923189655594,58345.043569333895,30720.52930858463,0.000534961420922079,150,"animal-production-aquaculture","Engineering","14"
"7211","Traveler accommodation",2017,"2017","true","true",11523,2635.3607731995694,58334.85333680465,16271.579144127365,0.0028781459974088447,507,"traveler-accommodation","Engineering","14"
"4533","Used merchandise stores",2018,"2018","true","true",1232,861.7440072343753,58289.75081168831,58333.112415182804,0.00029641028380081715,62,"used-merchandise-stores","Engineering","14"
"32199M","Prefabricated wood buildings & mobile homes",2017,"2017","true","true",341,453.36859321685637,58263.18768328446,53087.14727763833,0.00008517293978273158,16,"prefabricated-wood-buildings-mobile-homes","Engineering","14"
"5617Z","Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2018,"2018","true","true",7654,2147.86782338994,58241.48549777894,20389.157698319745,0.0018414970066651414,325,"services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction","Engineering","14"
"6242","Community food & housing, & emergency services ",2019,"2019","true","true",999,775.9898339486834,57926.912912912914,57056.60949623333,0.00023207521002341892,57,"community-food-housing-emergency-services","Engineering","14"
"8114","Personal & household goods repair & maintenance",2017,"2017","true","true",1290,881.795054851839,57924.23488372093,54605.54803859228,0.00032220848187602263,63,"personal-household-goods-repair-maintenance","Engineering","14"
"6111","Elementary & secondary schools",2020,"2020","true","true",78064,6857.815059479596,57918.52664480426,3750.0454848549707,0.017495277906519134,3982,"elementary-secondary-schools","Engineering","14"
"8111Z","Automotive repair & maintenance",2019,"2019","true","true",8121,2212.4198956542455,57877.41743627632,13203.687406716746,0.0018865693499501351,347,"automotive-repair-maintenance","Engineering","14"
"111","Farming",2017,"2017","true","true",5960,1895.3475434585107,57828.069966442956,22017.100748158304,0.0014886531410706165,344,"farming","Engineering","14"
"623M","Residential care facilities, except skilled nursing facilities",2015,"2015","true","true",3707,1494.7902010513,57818.96951712976,30521.360485908,0.0009944539141566564,176,"residential-care-facilities-except-skilled-nursing-facilities","Engineering","14"
"6231","Nursing Care Facilities",2017,"2017","true","true",5146,1761.1723208951207,57738.54139137194,25580.24823946845,0.0012853370912666766,258,"nursing-care-facilities","Engineering","14"
"4452","Specialty food stores",2014,"2014","true","true",1272,875.6212393905034,57715.7751572327,55065.26204675455,0.0003526998452224421,65,"specialty-food-stores","Engineering","14"
"45322","Gift, novelty, & souvenir shops",2015,"2015","true","true",958,759.8992429780598,57706.15344467641,38443.4514824402,0.0002569967223528667,49,"gift-novelty-souvenir-shops","Engineering","14"
"713Z","Amusement & Recreation",2018,"2018","true","true",17521,3249.585925377633,57694.923919867586,13224.367154573183,0.0042154257974627565,855,"amusement-recreation","Engineering","14"
"6242","Community food & housing, & emergency services ",2016,"2016","true","true",639,620.6177639937112,57642.34115805947,51792.370907718265,0.00016596799077436144,36,"community-food-housing-emergency-services","Engineering","14"
"44413","Hardware stores",2017,"2017","true","true",1781,1036.105596355923,57529.137001684445,47187.52094616082,0.0004448475242024778,107,"hardware-stores","Engineering","14"
"6216","Home health care services",2017,"2017","true","true",5229,1775.3179963961736,57510.296615031555,22473.349477491323,0.0013060683346742034,251,"home-health-care-services","Engineering","14"
"44413","Hardware stores",2014,"2014","true","true",1803,1042.484842170798,57290.454242928456,44326.83269264397,0.0004999353938176597,101,"hardware-stores","Engineering","14"
"8129","Other personal services",2018,"2018","true","true",2879,1317.320012909027,57232.54637026745,35133.72981328909,0.0006926665641741498,134,"other-personal-services","Engineering","14"
"487","Scenic & sightseeing transportation",2017,"2017","true","true",275,407.1371093313657,57128.556363636366,54935.35330774585,0.0000686878546634932,17,"scenic-sightseeing-transportation","Engineering","14"
"8114","Personal & household goods repair & maintenance",2014,"2014","true","true",931,749.1143485453024,56807.78195488722,48905.93040619199,0.00025814744960856416,52,"personal-household-goods-repair-maintenance","Engineering","14"
"4529","Miscellaneous general merchandise stores",2014,"2014","true","true",2178,1145.7773316548742,56724.83195592286,33231.64526218985,0.0006039153010176721,100,"miscellaneous-general-merchandise-stores","Engineering","14"
"623M","Residential care facilities, except skilled nursing facilities",2017,"2017","true","true",4581,1661.6821800730934,56707.942370661425,26588.005539676553,0.0011442147716853176,210,"residential-care-facilities-except-skilled-nursing-facilities","Engineering","14"
"45114","Musical instrument & supplies stores",2019,"2019","true","true",463,528.2804904654877,56693.2181425486,46960.449124768886,0.00010755838062146442,24,"musical-instrument-supplies-stores","Engineering","14"
"114","Fishing, hunting & trapping",2015,"2015","true","true",176,325.709793145173,56614.181818181816,89466.79734136714,0.000047214429158773005,11,"fishing-hunting-trapping","Engineering","14"
"62131","Offices of chiropractors",2018,"2018","true","true",1022,784.8717172857017,56536.81311154599,55685.11432535624,0.000245885803607496,53,"offices-of-chiropractors","Engineering","14"
"6111","Elementary & secondary schools",2019,"2019","true","true",76017,6767.34250136972,56533.884683689175,3857.5524912863475,0.017659320560911147,3984,"elementary-secondary-schools","Engineering","14"
"623M","Residential care facilities, except skilled nursing facilities",2014,"2014","true","true",3562,1465.2645422279963,56456.84727681078,30494.923001951538,0.0009876704785238514,168,"residential-care-facilities-except-skilled-nursing-facilities","Engineering","14"
"8123","Drycleaning & laundry services",2018,"2018","true","true",2688,1272.8738806212727,56381.619419642855,42529.14496868342,0.00064671334647451,101,"drycleaning-laundry-services","Engineering","14"
"712","Museums, art galleries, historical sites, & similar institutions",2017,"2017","true","true",3614,1475.9218293150207,56339.46015495296,20990.073287684332,0.0009026832972867798,187,"museums-art-galleries-historical-sites-similar-institutions","Engineering","14"
"712","Museums, art galleries, historical sites, & similar institutions",2014,"2014","true","true",3401,1431.7680116477973,56335.63422522788,24442.192115125796,0.0009430284383659792,182,"museums-art-galleries-historical-sites-similar-institutions","Engineering","14"
"5617Z","Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2016,"2016","true","true",6668,2004.7594568590464,56308.22720455909,21004.52880705374,0.0017318850743089861,286,"services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction","Engineering","14"
"6231","Nursing Care Facilities",2014,"2014","true","true",4205,1592.0293068687263,56302.63234244946,22741.432579516608,0.001165961359402806,192,"nursing-care-facilities","Engineering","14"
"44413","Hardware stores",2018,"2018","true","true",1802,1042.1961385144964,56286.329633740286,47443.96445856768,0.0004335481586112601,107,"hardware-stores","Engineering","14"
"713Z","Amusement & Recreation",2017,"2017","true","true",16840,3185.8130129876677,56202.43539192399,13128.89694127862,0.004206194445575366,813,"amusement-recreation","Engineering","14"
"6216","Home health care services",2016,"2016","true","true",4409,1630.1891884537204,56191.2540258562,23319.25183548212,0.0011451531632615957,219,"home-health-care-services","Engineering","14"
"4529","Miscellaneous general merchandise stores",2015,"2015","true","true",2338,1187.1165182567906,56089.33532934132,30212.20926097501,0.0006272007691659732,107,"miscellaneous-general-merchandise-stores","Engineering","14"
"8123","Drycleaning & laundry services",2019,"2019","true","true",2702,1276.1844608109836,56062.71428571428,41528.97593132956,0.0006276949123956736,106,"drycleaning-laundry-services","Engineering","14"
"5617Z","Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2017,"2017","true","true",7290,2096.174702655673,55888.33443072702,19544.837231625388,0.0018208525836249652,308,"services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction","Engineering","14"
"45211","Department stores & discount stores",2016,"2016","true","true",13069,2806.569376228053,55860.15716581223,13553.08435713572,0.0033944220210174176,573,"department-stores-discount-stores","Engineering","14"
"114","Fishing, hunting & trapping",2016,"2016","true","true",235,376.3642182092194,55838.9914893617,63986.35097442872,0.00006103674152108755,13,"fishing-hunting-trapping","Engineering","14"
"623M","Residential care facilities, except skilled nursing facilities",2016,"2016","true","true",4063,1564.9191457607415,55734.532857494465,28135.359800477978,0.001055286301277356,195,"residential-care-facilities-except-skilled-nursing-facilities","Engineering","14"
"4453","Beer, wine, & liquor stores ",2018,"2018","true","true",2032,1106.7093384792129,55663.36614173228,46962.8486095928,0.000488884494061088,91,"beer-wine-liquor-stores","Engineering","14"
"6216","Home health care services",2018,"2018","true","true",5843,1876.6529767508216,55635.46055108677,19643.537840809728,0.0014057835131884532,273,"home-health-care-services","Engineering","14"
"44413","Hardware stores",2019,"2019","true","true",1746,1025.8746713654343,55598.169530355095,43823.871006014706,0.00040560892562651593,102,"hardware-stores","Engineering","14"
"32199M","Prefabricated wood buildings & mobile homes",2019,"2019","true","true",492,544.5736023697725,55581.400406504064,56172.74780885434,0.00011429529863015225,23,"prefabricated-wood-buildings-mobile-homes","Engineering","14"
"713Z","Amusement & Recreation",2016,"2016","true","true",14845,2991.1759819748386,55354.97238127315,14162.760985298255,0.003855703948427849,732,"amusement-recreation","Engineering","14"
"6216","Home health care services",2014,"2014","true","true",3614,1475.9208704331422,55251.97537354731,24691.590739796313,0.0010020890256555862,166,"home-health-care-services","Engineering","14"
"611M2","Business, technical & trade schools and training",2014,"2014","true","true",1863,1059.688490720667,55195.370907139026,33346.9924881142,0.0005165721789696618,94,"business-technical-trade-schools-and-training","Engineering","14"
"7211","Traveler accommodation",2015,"2015","true","true",10762,2546.8559755401757,55172.839899646904,15732.8209525582,0.0028870550375381535,497,"traveler-accommodation","Engineering","14"
"4533","Used merchandise stores",2019,"2019","true","true",1062,800.0837562373312,55091.64218455744,55035.90898587102,0.0002467105836284994,58,"used-merchandise-stores","Engineering","14"
"8114","Personal & household goods repair & maintenance",2020,"2020","true","true",1503,951.8139093973164,55027.305389221554,46449.276420999646,0.00033684416239877866,66,"personal-household-goods-repair-maintenance","Engineering","14"
"6111","Elementary & secondary schools",2018,"2018","true","true",74340,6692.292936260936,55026.102838310464,3547.4839687826634,0.01788566598843567,3875,"elementary-secondary-schools","Engineering","14"
"4542","Vending machine operators",2019,"2019","true","true",184,333.0300320766003,54985.413043478264,74723.9276082461,0.00004274458322753662,9,"vending-machine-operators","Engineering","14"
"4453","Beer, wine, & liquor stores ",2019,"2019","true","true",2028,1105.6196473396064,54978.076429980276,46221.77082910231,0.00047111964557306667,100,"beer-wine-liquor-stores","Engineering","14"
"812112","Beauty salons",2019,"2019","true","true",1596,980.8189588708639,54958.80388471178,50034.54765784633,0.00037076279799537194,56,"beauty-salons","Engineering","14"
"4511M","Sporting goods, and hobby & toy stores ",2020,"2020","true","true",5080,1749.8433553057248,54746.68641732283,19921.452957254394,0.0011385018928714542,227,"sporting-goods-and-hobby-toy-stores","Engineering","14"
"7211","Traveler accommodation",2014,"2014","true","true",9713,2419.557655599001,54658.11510346958,15727.442348501387,0.0026932182363565886,462,"traveler-accommodation","Engineering","14"
"712","Museums, art galleries, historical sites, & similar institutions",2016,"2016","true","true",3254,1400.485171015201,54605.9680393362,22372.951806965066,0.000845164071955825,170,"museums-art-galleries-historical-sites-similar-institutions","Engineering","14"
"3159","Apparel accessories & other apparel manufacturing",2016,"2016","true","true",170,320.10979049686074,54595.25882352941,58195.66635522827,0.00004415423854716971,7,"apparel-accessories-other-apparel-manufacturing","Engineering","14"
"4453","Beer, wine, & liquor stores ",2014,"2014","true","true",1710,1015.243199358402,54545.372514619885,37231.23010791185,0.00047414837683205664,77,"beer-wine-liquor-stores","Engineering","14"
"6243","Vocational rehabilitation services",2016,"2016","true","true",784,687.4349064975701,54482.69005102041,34974.17208892103,0.0002036289589469474,46,"vocational-rehabilitation-services","Engineering","14"
"114","Fishing, hunting & trapping",2014,"2014","true","true",228,370.71641687712935,54435.73245614035,82146.2678092458,0.00006321978357760755,13,"fishing-hunting-trapping","Engineering","14"
"487","Scenic & sightseeing transportation",2014,"2014","true","true",398,489.7964809169216,54374.788944723616,48325.04413885246,0.00011035734150827985,22,"scenic-sightseeing-transportation","Engineering","14"
"45211","Department stores & discount stores",2015,"2015","true","true",12862,2784.254010198794,54366.921940600216,12695.251087677969,0.0034504090218189683,551,"department-stores-discount-stores","Engineering","14"
"713Z","Amusement & Recreation",2014,"2014","true","true",14074,2912.467613578051,54221.73411965326,13588.72278676824,0.0039024352371545994,685,"amusement-recreation","Engineering","14"
"712","Museums, art galleries, historical sites, & similar institutions",2015,"2015","true","true",3049,1355.6534779048025,54177.516562807476,24993.7880029522,0.0008179363324153346,166,"museums-art-galleries-historical-sites-similar-institutions","Engineering","14"
"6241","Individual & family services",2020,"2020","true","true",11252,2604.192813718135,54156.29070387487,14402.332210286871,0.002521736869801103,561,"individual-family-services","Engineering","14"
"8123","Drycleaning & laundry services",2014,"2014","true","true",2347,1189.3989851446672,54079.21346399659,30098.11382629026,0.0006507755791958111,99,"drycleaning-laundry-services","Engineering","14"
"713Z","Amusement & Recreation",2015,"2015","true","true",14869,2993.5901171471364,53986.99266931199,13519.18163800448,0.003988814472510203,731,"amusement-recreation","Engineering","14"
"8122","Funeral homes, & cemeteries & crematories ",2015,"2015","true","true",916,743.0551695401913,53973.843886462884,49098.57217842107,0.0002457296426672504,49,"funeral-homes-cemeteries-crematories","Engineering","14"
"6243","Vocational rehabilitation services",2015,"2015","true","true",765,679.0539461593286,53872.066666666666,38402.36997136841,0.0002052218085594395,44,"vocational-rehabilitation-services","Engineering","14"
"6242","Community food & housing, & emergency services ",2014,"2014","true","true",515,557.156950308934,53821.803883495144,68258.27456754618,0.0001427990725546837,28,"community-food-housing-emergency-services","Engineering","14"
"6111","Elementary & secondary schools",2017,"2017","true","true",70762,6529.31394626598,53733.79122975608,3496.8764583251614,0.017674508987993113,3699,"elementary-secondary-schools","Engineering","14"
"8111Z","Automotive repair & maintenance",2018,"2018","true","true",7749,2161.1554756131554,53725.069428313334,13193.678029204875,0.0018643533191335486,339,"automotive-repair-maintenance","Engineering","14"
"712","Museums, art galleries, historical sites, & similar institutions",2018,"2018","true","true",3614,1475.9220914759887,53698.23824017709,18160.05451730206,0.0008695022448507736,193,"museums-art-galleries-historical-sites-similar-institutions","Engineering","14"
"45121","Book stores & news dealers",2015,"2015","true","true",1214,855.4255141580115,53550.54612850082,48943.872448916176,0.00032567225567471837,61,"book-stores-news-dealers","Engineering","14"
"3131","Fiber, yarn, & thread mills",2014,"2014","true","true",255,392.05269405557004,53472.76862745098,39702.39448404042,0.00007070633689600844,10,"fiber-yarn-thread-mills","Engineering","14"
"44512","Convenience Stores",2018,"2018","true","true",1849,1055.6998303122998,53181.27690643591,47453.79066915438,0.000444856018464051,80,"convenience-stores","Engineering","14"
"6242","Community food & housing, & emergency services ",2017,"2017","true","true",915,742.649544653994,53167.0306010929,40787.65879713136,0.00022854322551671375,51,"community-food-housing-emergency-services","Engineering","14"
"8111Z","Automotive repair & maintenance",2017,"2017","true","true",7724,2157.6658412389384,53047.59904194718,13162.667043095806,0.0019292545069848055,330,"automotive-repair-maintenance","Engineering","14"
